2160*1622
1595,76
1593,77
1592,78
1591,79
1591,80
1589,81
1589,82
1588,83
1588,84
1658,84
1587,85
1659,85
1586,86
1658,86
1586,87
1658,87
1658,88
1657,89
1636,90
1655,90
1635,91
1655,91
1635,92
1652,92
1637,93
1654,93
1636,94
1633,95
1643,95
1634,96
1632,97
1631,98
1631,99
1630,100
1681,109
1679,110
1679,111
1679,112
1679,113
1704,113
1680,114
1704,114
1680,115
1704,115
1681,116
1704,116
1681,117
1702,117
1683,118
1705,118
1683,119
1691,119
1706,119
1707,120
1707,121
1707,122
1748,122
1709,123
1747,123
1747,124
1747,125
1747,126
1746,127
1745,128
1746,129
1745,130
1745,131
1745,132
1744,133
1744,134
1744,135
1744,136
1744,137
1743,138
1740,141
1740,142
1738,145
1737,146
1737,147
1737,148
1736,149
1778,149
1736,150
1778,150
1363,151
1736,151
1779,151
1362,152
1736,152
1780,152
1363,153
1736,153
1780,153
1363,154
1735,154
1781,154
1364,155
1735,155
1782,155
1363,156
1734,156
1782,156
1364,157
1734,157
1782,157
1363,158
1734,158
1783,158
1364,159
1733,159
1783,159
1364,160
1733,160
1783,160
1364,161
1732,161
1783,161
1364,162
1731,162
1783,162
1364,163
1784,163
1364,164
1783,164
1364,165
1365,166
1364,167
1786,169
1784,171
1790,171
1791,172
1791,173
1364,174
1791,174
1365,175
1792,175
1365,176
1792,176
1365,177
1792,177
1366,178
1792,178
1366,179
1792,179
1366,180
1793,180
1366,181
1794,181
1366,182
1794,182
1366,183
1423,183
1428,183
1794,183
1366,184
1429,184
1795,184
1366,185
1428,185
1795,185
1366,186
1428,186
1795,186
1366,187
1427,187
1796,187
1366,188
1427,188
1366,189
1426,189
1366,190
1404,190
1425,190
1366,191
1404,191
1423,191
1367,192
1404,192
1414,192
1424,192
1366,193
1405,193
1423,193
1403,194
1402,195
1401,196
1401,197
1400,198
1399,199
1874,199
1396,200
1874,200
1874,201
1875,202
1875,203
1876,204
1876,205
1876,206
1876,207
1877,208
1453,209
1474,209
1876,209
1452,210
1474,210
1877,210
1451,211
1475,211
1877,211
1451,212
1475,212
1877,212
1451,213
1475,213
1877,213
1453,214
1475,214
1877,214
1451,215
1476,215
1877,215
1452,216
1475,216
1877,216
1454,217
1461,217
1474,217
1877,217
1473,218
1498,218
1877,218
1499,219
1500,220
1501,221
1502,222
1502,223
1879,223
1503,224
1879,224
1504,225
1504,226
1881,226
1504,227
1882,227
1504,228
1881,228
1505,229
1882,229
1505,230
1882,230
1506,231
1883,231
1506,232
1883,232
1507,233
1882,233
1882,234
1510,235
1883,235
1883,236
1883,237
1512,238
1883,238
1510,239
1517,239
1883,239
1518,240
1566,240
1884,240
1518,241
1565,241
1884,241
1518,242
1565,242
1884,242
1519,243
1564,243
1884,243
1519,244
1564,244
1884,244
1519,245
1564,245
1885,245
1520,246
1563,246
1520,247
1563,247
1520,248
1563,248
1521,249
1563,249
1522,250
1563,250
1523,251
1563,251
1523,252
1562,252
1524,253
1562,253
1525,254
1562,254
1526,255
1562,255
1561,256
1559,260
1026,261
1089,261
1131,261
1024,262
1090,262
1131,262
1022,263
1090,263
1130,263
1558,263
1022,264
1067,264
1090,264
1131,264
1558,264
1022,265
1067,265
1090,265
1131,265
1558,265
1619,265
1021,266
1066,266
1089,266
1130,266
1557,266
1618,266
1021,267
1078,267
1130,267
1557,267
1618,267
1021,268
1068,268
1088,268
1130,268
1557,268
1617,268
1021,269
1065,269
1088,269
1130,269
1557,269
1616,269
1020,270
1065,270
1087,270
1130,270
1557,270
1616,270
1019,271
1065,271
1130,271
1557,271
1615,271
1020,272
1065,272
1130,272
1557,272
1615,272
1066,273
1130,273
1556,273
1614,273
1130,274
1556,274
1614,274
1130,275
1556,275
1614,275
1130,276
1555,276
1614,276
1129,277
1555,277
1613,277
1130,278
1555,278
1613,278
1129,279
1554,279
1613,279
1554,280
1612,280
1608,283
1129,284
1608,285
1604,287
1127,288
1603,288
1128,289
1603,289
1128,290
1603,290
1128,291
1603,291
1127,292
1603,292
1127,293
1602,293
1127,294
1169,294
1602,294
1128,295
1166,295
1602,295
1641,295
1127,296
1167,296
1601,296
1643,296
1127,297
1166,297
1190,297
1600,297
1644,297
1127,298
1166,298
1189,298
1241,298
1600,298
1646,298
1127,299
1168,299
1191,299
1240,299
1599,299
1646,299
1127,300
1169,300
1189,300
1240,300
1598,300
1647,300
1127,301
1169,301
1188,301
1239,301
1598,301
1647,301
1127,302
1170,302
1192,302
1238,302
1597,302
1647,302
1127,303
1170,303
1192,303
1238,303
1596,303
1648,303
1126,304
1192,304
1237,304
1648,304
1126,305
1193,305
1237,305
1648,305
1126,306
1193,306
1236,306
1649,306
1236,307
1650,307
1236,308
1235,309
1654,309
1235,310
1655,310
1235,311
1661,311
1234,312
1662,312
1234,313
1661,313
1234,314
1662,314
1234,315
1662,315
1663,316
1663,317
1715,317
1664,318
1715,318
1279,319
1664,319
1713,319
1278,320
1665,320
1713,320
1229,321
1279,321
1666,321
1712,321
1229,322
1279,322
1667,322
1712,322
1225,323
1279,323
1667,323
1711,323
1225,324
1279,324
1668,324
1710,324
1225,325
1280,325
1710,325
1225,326
1279,326
1710,326
1224,327
1280,327
1710,327
1224,328
1279,328
1709,328
1224,329
1279,329
1709,329
1224,330
1280,330
1709,330
1223,331
1279,331
1708,331
1223,332
1280,332
1707,332
1223,333
1279,333
1221,334
1279,334
1221,335
1702,335
1222,336
1221,337
1279,337
1700,337
1220,338
1695,338
1219,339
1696,339
1219,340
1696,340
1695,341
1746,341
1279,342
1696,342
1746,342
1279,343
1695,343
1746,343
1280,344
1314,344
1695,344
1746,344
1280,345
1316,345
1694,345
1747,345
1280,346
1316,346
1694,346
1747,346
1280,347
1318,347
1694,347
1747,347
1280,348
1319,348
1692,348
1747,348
1280,349
1319,349
1692,349
1747,349
1280,350
1320,350
1691,350
1748,350
1280,351
1320,351
1690,351
1747,351
1280,352
1321,352
1689,352
1748,352
1280,353
1322,353
1689,353
1748,353
739,354
1280,354
1322,354
1748,354
737,355
1280,355
1322,355
1748,355
736,356
1280,356
1322,356
1747,356
735,357
1281,357
1324,357
1748,357
735,358
1280,358
1747,358
735,359
1280,359
735,360
734,361
1330,361
1336,361
735,362
1335,362
735,363
1335,363
734,364
1336,364
1747,364
734,365
1336,365
734,366
1337,366
734,367
1337,367
1393,367
1749,367
1338,368
1392,368
1750,368
694,369
1339,369
1390,369
1750,369
693,370
1339,370
1390,370
1749,370
692,371
1340,371
1389,371
1750,371
692,372
732,372
1340,372
1388,372
1750,372
693,373
733,373
1341,373
1387,373
1749,373
694,374
733,374
828,374
1343,374
1387,374
1750,374
694,375
829,375
1343,375
1387,375
1749,375
697,376
730,376
774,376
829,376
1386,376
1750,376
1809,376
697,377
729,377
773,377
830,377
1386,377
1750,377
1807,377
729,378
774,378
795,378
830,378
1385,378
1750,378
1806,378
730,379
772,379
795,379
831,379
1384,379
1426,379
1750,379
1805,379
730,380
772,380
796,380
832,380
1379,380
1426,380
1750,380
1804,380
729,381
773,381
796,381
831,381
1426,381
1750,381
1803,381
729,382
772,382
794,382
832,382
1371,382
1377,382
1426,382
1750,382
1803,382
729,383
774,383
786,383
798,383
832,383
1373,383
1426,383
1750,383
1803,383
729,384
775,384
786,384
798,384
832,384
1371,384
1426,384
1750,384
1803,384
729,385
774,385
796,385
832,385
900,385
1370,385
1426,385
1802,385
728,386
796,386
833,386
900,386
1370,386
1426,386
1802,386
728,387
833,387
899,387
1370,387
1426,387
1801,387
728,388
833,388
899,388
1369,388
1427,388
1796,388
728,389
834,389
898,389
1368,389
1426,389
728,390
897,390
1367,390
1427,390
1793,390
727,391
836,391
897,391
1367,391
1427,391
1788,391
1793,391
727,392
837,392
896,392
1365,392
1427,392
1787,392
728,393
896,393
1365,393
1427,393
1787,393
727,394
838,394
895,394
1363,394
1427,394
1787,394
726,395
895,395
1362,395
1427,395
1786,395
840,396
895,396
1427,396
1786,396
841,397
894,397
1426,397
1785,397
842,398
894,398
1426,398
1785,398
841,399
895,399
1784,399
841,400
894,400
1783,400
842,401
893,401
1782,401
842,402
892,402
1781,402
842,403
1426,403
1780,403
843,404
1853,404
843,405
1853,405
843,406
890,406
1426,406
1851,406
844,407
890,407
1850,407
845,408
890,408
1428,408
1850,408
845,409
885,409
1427,409
1849,409
846,410
884,410
1428,410
1849,410
846,411
884,411
1428,411
1848,411
847,412
884,412
954,412
1428,412
1848,412
884,413
954,413
1427,413
1492,413
1848,413
